,longitudes,latitudes,spatial_counts,id
6110,-116.8,36.2,3.5526244904e-08,0.0
6111,-116.8,36.3,1.65068930924e-08,0.0
6112,-116.8,36.4,7.2212367208e-09,0.0
6113,-116.8,36.5,3.048052652e-09,0.0
6114,-116.8,36.6,1.27632664671e-09,0.0
6115,-116.8,36.7,5.4639290188e-10,0.0
6116,-116.8,36.8,4.184873431761288e-08,0.0
6117,-116.8,36.9,9.275795536101826e-08,0.0
6118,-116.8,37.0,1.212885498495e-10,0.0
6119,-116.8,37.1,2.8341049769405535e-08,0.0
6120,-116.8,37.2,4.6761652015392554e-08,0.0
6121,-116.8,37.3,3.7601337019105907e-07,0.0
6122,-116.8,37.4,1.004115127706e-10,0.0
6123,-116.8,37.5,1.0010684974319199e-10,0.0
6124,-116.8,37.6,7.811040974617102e-07,0.0
6125,-116.7,31.5,0.0,1.0
6126,-116.7,31.6,0.0,1.0
6127,-116.7,31.7,0.0,1.0
6128,-116.7,31.8,0.0,1.0
6129,-116.7,31.9,0.0,1.0
6130,-116.7,32.0,1.4394978893499999e-05,0.0
6131,-116.7,32.1,1.52386953537e-05,0.0
6132,-116.7,32.2,1.5705419186100002e-05,0.0
6133,-116.7,32.3,1.6052911069199997e-05,0.0
6134,-116.7,32.4,1.66176991638e-05,0.0
6135,-116.7,32.5,1.77233105528e-05,0.0
6136,-116.7,32.6,1.9579604285e-05,0.0
6137,-116.7,32.7,2.2200057425399997e-05,0.0
6138,-116.7,32.8,2.5859175645e-05,0.0
6139,-116.7,32.9,2.9228177063999996e-05,0.0
6140,-116.7,33.0,3.1566725494e-05,0.0
6141,-116.7,33.1,3.4956811370000004e-05,0.0
6142,-116.7,33.2,3.708357332e-05,0.0
6143,-116.7,33.3,3.5238297559e-05,0.0
6144,-116.7,33.4,3.2360179665999995e-05,0.0
6145,-116.7,33.5,3.0223655084e-05,0.0
6146,-116.7,33.6,2.8577305936e-05,0.0
6147,-116.7,33.7,2.7263398999999998e-05,0.0
6148,-116.7,33.8,2.5941151643999998e-05,0.0
6149,-116.7,33.9,2.4850139000999998e-05,0.0
6150,-116.7,34.0,2.5260958416e-05,0.0
6151,-116.7,34.1,2.4161793361e-05,0.0
6152,-116.7,34.2,2.12835373219e-05,0.0
6153,-116.7,34.3,1.9319937358e-05,0.0
6154,-116.7,34.4,1.7071780435999998e-05,0.0
6155,-116.7,34.5,1.4756484335e-05,0.0
6156,-116.7,34.6,1.2629541102e-05,0.0
6157,-116.7,34.7,1.07513800863e-05,0.0
6158,-116.7,34.8,9.1621575855e-06,0.0
6159,-116.7,34.9,9.939287690094763e-05,0.0
6160,-116.7,35.0,6.297837131900001e-06,0.0
6161,-116.7,35.1,4.9870594734e-06,0.0
6162,-116.7,35.2,3.7918389756999998e-06,0.0
6163,-116.7,35.3,2.7575782667999995e-06,0.0
6164,-116.7,35.4,1.9166507497900003e-06,0.0
6165,-116.7,35.5,1.27537224458e-06,0.0
6166,-116.7,35.6,8.146564352400001e-07,0.0
6167,-116.7,35.7,5.004524202699999e-07,0.0
6168,-116.7,35.8,2.9562918295e-07,0.0
6169,-116.7,35.9,1.67441151521e-07,0.0
6170,-116.7,36.0,9.0427734798e-08,0.0
6171,-116.7,36.1,4.6256054372999996e-08,0.0
6172,-116.7,36.2,2.2247710678200003e-08,0.0
6173,-116.7,36.3,9.991720970500001e-09,0.0
6174,-116.7,36.4,4.1884876793e-09,0.0
6175,-116.7,36.5,1.6803757129400001e-09,0.0
6176,-116.7,36.6,6.7091137028e-10,0.0
6177,-116.7,36.7,2.81710036299e-10,0.0
6178,-116.7,36.8,1.4729929673599998e-10,0.0
6179,-116.7,36.9,9.275795536101826e-08,0.0
6180,-116.7,37.0,1.0109183387827e-10,0.0
6181,-116.7,37.1,1.4099080266809998e-07,0.0
6182,-116.7,37.2,7.95064761279756e-08,0.0
6183,-116.7,37.3,3.7601337019105907e-07,0.0
6184,-116.7,37.4,1.0000873769727941e-10,0.0
6185,-116.7,37.5,4.1e-10,0.0
6186,-116.7,37.6,4.1e-10,0.0
6187,-116.6,31.5,0.0,1.0
6188,-116.6,31.6,0.0,1.0
6189,-116.6,31.7,0.0,1.0
6190,-116.6,31.8,0.0,1.0
6191,-116.6,31.9,0.0,1.0
6192,-116.6,32.0,1.52539664916e-05,0.0
6193,-116.6,32.1,1.6416566463999998e-05,0.0
6194,-116.6,32.2,1.72056525085e-05,0.0
6195,-116.6,32.3,1.7841505834400002e-05,0.0
6196,-116.6,32.4,1.86275825286e-05,0.0
6197,-116.6,32.5,1.98634170802e-05,0.0
6198,-116.6,32.6,2.1742561715799996e-05,0.0
6199,-116.6,32.7,2.4513726972999997e-05,0.0
6200,-116.6,32.8,2.779007087e-05,0.0
6201,-116.6,32.9,3.04308214e-05,0.0
6202,-116.6,33.0,3.41052248e-05,0.0
6203,-116.6,33.1,3.720066627e-05,0.0
6204,-116.6,33.2,3.5955118818e-05,0.0
6205,-116.6,33.3,3.2927937314999994e-05,0.0
6206,-116.6,33.4,3.0440562443e-05,0.0
6207,-116.6,33.5,2.8279149546e-05,0.0
6208,-116.6,33.6,2.6424771505e-05,0.0
6209,-116.6,33.7,2.4655545098e-05,0.0
6210,-116.6,33.8,2.32488913494e-05,0.0
6211,-116.6,33.9,2.23445727557e-05,0.0
6212,-116.6,34.0,2.2807034138000004e-05,0.0
6213,-116.6,34.1,2.184513176e-05,0.0
6214,-116.6,34.2,1.8980142697e-05,0.0
6215,-116.6,34.3,1.6934114910999997e-05,0.0
6216,-116.6,34.4,1.4812597003999999e-05,0.0
6217,-116.6,34.5,1.2700226766e-05,0.0
6218,-116.6,34.6,1.0827582377e-05,0.0
6219,-116.6,34.7,9.2239866852e-06,0.0
6220,-116.6,34.8,1.4995905776203268e-05,0.0
6221,-116.6,34.9,8.130390008320547e-06,0.0
6222,-116.6,35.0,5.233446105799999e-06,0.0
6223,-116.6,35.1,4.0872971142e-06,0.0
6224,-116.6,35.2,3.0585491307999995e-06,0.0
6225,-116.6,35.3,2.1835025573800004e-06,0.0
6226,-116.6,35.4,1.4851708232700001e-06,0.0
6227,-116.6,35.5,9.637259493600002e-07,0.0
6228,-116.6,35.6,5.9824782201e-07,0.0
6229,-116.6,35.7,1.3323048922896758e-06,0.0
6230,-116.6,35.8,2.03641457898e-07,0.0
6231,-116.6,35.9,1.11682550475e-07,0.0
6232,-116.6,36.0,5.8504190292e-08,0.0
6233,-116.6,36.1,2.9108864221e-08,0.0
6234,-116.6,36.2,1.36599791667e-08,0.0
6235,-116.6,36.3,6.0074546361e-09,0.0
6236,-116.6,36.4,2.4792028638999996e-09,0.0
6237,-116.6,36.5,9.9593469993e-10,0.0
6238,-116.6,36.6,4.1670476566e-10,0.0
6239,-116.6,36.7,1.96611325175e-10,0.0
6240,-116.6,36.8,1.2260573105129999e-10,0.0
6241,-116.6,36.9,1.05201872695e-10,0.0
6242,-116.6,37.0,1.0007694521256999e-10,0.0
6243,-116.6,37.1,1.4448035094302442e-07,0.0
6244,-116.6,37.2,5.613507643013644e-08,0.0
6245,-116.6,37.3,4.1e-10,0.0
6246,-116.6,37.4,4.1e-10,0.0
6247,-116.6,37.5,4.1e-10,0.0
6248,-116.5,31.5,0.0,1.0
6249,-116.5,31.6,0.0,1.0
6250,-116.5,31.7,0.0,1.0
6251,-116.5,31.8,0.0,1.0
6252,-116.5,31.9,0.0,1.0
6253,-116.5,32.0,1.6209735533799998e-05,0.0
6254,-116.5,32.1,1.77282606062e-05,0.0
6255,-116.5,32.2,1.88625672389e-05,0.0
6256,-116.5,32.3,1.9783371256599997e-05,0.0
6257,-116.5,32.4,2.07508970902e-05,0.0
6258,-116.5,32.5,2.20354632854e-05,0.0
6259,-116.5,32.6,2.3816388521999997e-05,0.0
6260,-116.5,32.7,2.6488359910999998e-05,0.0
6261,-116.5,32.8,2.9070719750999995e-05,0.0
6262,-116.5,32.9,3.2008527457e-05,0.0
6263,-116.5,33.0,3.5585453162e-05,0.0
6264,-116.5,33.1,3.647252972392338e-05,0.0
6265,-116.5,33.2,3.2856938420000004e-05,0.0
6266,-116.5,33.3,4.1169212308346046e-05,0.0
6267,-116.5,33.4,0.0001099992848120276,0.0
6268,-116.5,33.5,2.5850105503999998e-05,0.0
6269,-116.5,33.6,2.35784011197e-05,0.0
6270,-116.5,33.7,2.1653217206799995e-05,0.0
6271,-116.5,33.8,2.04729531719e-05,0.0
6272,-116.5,33.9,1.9644692586399998e-05,0.0
6273,-116.5,34.0,2.0101287984799998e-05,0.0
6274,-116.5,34.1,3.699432286085851e-05,0.0
6275,-116.5,34.2,3.699432286086904e-05,0.0
6276,-116.5,34.3,3.699432286086904e-05,0.0
6277,-116.5,34.4,2.026911407051182e-05,0.0
6278,-116.5,34.5,1.1332322820681373e-05,0.0
6279,-116.5,34.6,1.2203365311595442e-05,0.0
6280,-116.5,34.7,3.513790165935922e-05,0.0
6281,-116.5,34.8,6.251570808976517e-05,0.0
6282,-116.5,34.9,1.6918132699382295e-05,0.0
6283,-116.5,35.0,4.2214578134e-06,0.0
6284,-116.5,35.1,3.2501730761e-06,0.0
6285,-116.5,35.2,2.3940044672000002e-06,0.0
6286,-116.5,35.3,1.67894286888e-06,0.0
6287,-116.5,35.4,1.11885588872e-06,0.0
6288,-116.5,35.5,7.0898864485e-07,0.0
6289,-116.5,35.6,4.2825364146999996e-07,0.0
6290,-116.5,35.7,8.734090519922723e-07,0.0
6291,-116.5,35.8,1.3678586196e-07,0.0
6292,-116.5,35.9,7.2547753119e-08,0.0
6293,-116.5,36.0,3.6792094392e-08,0.0
6294,-116.5,36.1,1.77732904644e-08,0.0
6295,-116.5,36.2,8.1322389058e-09,0.0
6296,-116.5,36.3,3.5111561599000004e-09,0.0
6297,-116.5,36.4,1.4398511447100002e-09,0.0
6298,-116.5,36.5,5.9290154257e-10,0.0
6299,-116.5,36.6,2.7254247409000003e-10,0.0
6300,-116.5,36.7,8.562472128055277e-08,0.0
6301,-116.5,36.8,3.082001536013137e-08,0.0
6302,-116.5,36.9,1.0259887366079998e-10,0.0
6303,-116.5,37.0,5.745643329766323e-07,0.0
6304,-116.5,37.1,4.6307360704133975e-07,0.0
6305,-116.5,37.2,9.057367976926966e-08,0.0
6306,-116.5,37.3,4.1e-10,0.0
6307,-116.5,37.4,2.989834568296104e-07,0.0
6308,-116.4,31.6,0.0,1.0
6309,-116.4,31.7,0.0,1.0
6310,-116.4,31.8,0.0,1.0
6311,-116.4,31.9,0.0,1.0
6312,-116.4,32.0,1.72769806688e-05,0.0
6313,-116.4,32.1,1.91672507993e-05,0.0
6314,-116.4,32.2,2.0645691189400002e-05,0.0
6315,-116.4,32.3,2.1824802404899998e-05,0.0
6316,-116.4,32.4,2.2915024226499997e-05,0.0
6317,-116.4,32.5,2.4155594005999995e-05,0.0
6318,-116.4,32.6,2.5886013298e-05,0.0
6319,-116.4,32.7,2.7922570971999994e-05,0.0
6320,-116.4,32.8,2.9755388645999998e-05,0.0
6321,-116.4,32.9,3.3053596218e-05,0.0
6322,-116.4,33.0,3.4265675086e-05,0.0
6323,-116.4,33.1,3.2390513075e-05,0.0
6324,-116.4,33.2,3.0782650272e-05,0.0
6325,-116.4,33.3,7.035090820748842e-05,0.0
6326,-116.4,33.4,4.349838958304495e-05,0.0
6327,-116.4,33.5,2.3046898077300002e-05,0.0
6328,-116.4,33.6,2.04434518253e-05,0.0
6329,-116.4,33.7,1.8668270852299998e-05,0.0
6330,-116.4,33.8,6.70474705706181e-05,0.0
6331,-116.4,33.9,0.0001615131396466336,0.0
6332,-116.4,34.0,3.699432286085851e-05,0.0
6333,-116.4,34.1,3.699432286085851e-05,0.0
6334,-116.4,34.2,2.6982520468865692e-05,0.0
6335,-116.4,34.3,3.699432286086904e-05,0.0
6336,-116.4,34.4,3.699432286086904e-05,0.0
6337,-116.4,34.5,3.699432286085851e-05,0.0
6338,-116.4,34.6,6.251570808974742e-05,0.0
6339,-116.4,34.7,6.251570808976517e-05,0.0
6340,-116.4,34.8,5.657702095101951e-05,0.0
6341,-116.4,34.9,1.2261661632146823e-05,0.0
6342,-116.4,35.0,3.758306281635193e-06,0.0
6343,-116.4,35.1,2.5066753947e-06,0.0
6344,-116.4,35.2,1.81704889381e-06,0.0
6345,-116.4,35.3,1.25237354802e-06,0.0
6346,-116.4,35.4,8.185130200000001e-07,0.0
6347,-116.4,35.5,5.072402676e-07,0.0
6348,-116.4,35.6,6.680020792271212e-07,0.0
6349,-116.4,35.7,1.67413373836e-07,0.0
6350,-116.4,35.8,8.9653855445e-08,0.0
6351,-116.4,35.9,4.595539729599999e-08,0.0
6352,-116.4,36.0,2.2522586452300003e-08,0.0
6353,-116.4,36.1,1.05395337279e-08,0.0
6354,-116.4,36.2,4.695341809399999e-09,0.0
6355,-116.4,36.3,1.99519101507e-09,0.0
6356,-116.4,36.4,8.227625891800001e-10,0.0
6357,-116.4,36.5,1.1788895160528565e-07,0.0
6358,-116.4,36.6,6.155759636967069e-07,0.0
6359,-116.4,36.7,1.3707460564818468e-06,0.0
6360,-116.4,36.8,5.033870948106015e-07,0.0
6361,-116.4,36.9,1.0121711510539998e-10,0.0
6362,-116.4,37.0,4.1609404626569923e-07,0.0
6363,-116.4,37.1,5.420404078362642e-07,0.0
6364,-116.4,37.2,5.041379838739902e-08,0.0
6365,-116.4,37.3,4.1e-10,0.0
6366,-116.3,31.6,0.0,1.0
6367,-116.3,31.7,0.0,1.0
6368,-116.3,31.8,0.0,1.0
6369,-116.3,31.9,0.0,1.0
6370,-116.3,32.0,1.8424354514299998e-05,0.0
6371,-116.3,32.1,2.06708551193e-05,0.0
6372,-116.3,32.2,2.2460258072200002e-05,0.0
6373,-116.3,32.3,2.3843373359e-05,0.0
6374,-116.3,32.4,2.4979227582999998e-05,0.0
6375,-116.3,32.5,2.6247227077999997e-05,0.0
6376,-116.3,32.6,2.7871754213999998e-05,0.0
6377,-116.3,32.7,2.9090345053e-05,0.0
6378,-116.3,32.8,3.0597795030999996e-05,0.0
6379,-116.3,32.9,3.4068263267e-05,0.0
6380,-116.3,33.0,3.5781781935e-05,0.0
6381,-116.3,33.1,3.2523216527e-05,0.0
6382,-116.3,33.2,2.8623226357e-05,0.0
6383,-116.3,33.3,7.688186884208546e-05,0.0
6384,-116.3,33.4,2.9350610168234086e-05,0.0
6385,-116.3,33.5,1.99643876795e-05,0.0
6386,-116.3,33.6,1.74095812759e-05,0.0
6387,-116.3,33.7,1.57975169549e-05,0.0
6388,-116.3,33.8,3.699432286086904e-05,0.0
6389,-116.3,33.9,9.422783426202371e-05,0.0
6390,-116.3,34.0,2.4447485523472255e-05,0.0
6391,-116.3,34.1,1.27583806924e-05,0.0
6392,-116.3,34.2,1.16260521639e-05,0.0
6393,-116.3,34.3,1.0257133048899999e-05,0.0
6394,-116.3,34.4,1.5762092479883878e-05,0.0
6395,-116.3,34.5,5.2080326196059275e-05,0.0
6396,-116.3,34.6,6.251570808974742e-05,0.0
6397,-116.3,34.7,2.6229306496414202e-05,0.0
6398,-116.3,34.8,9.94228661567612e-06,0.0
6399,-116.3,34.9,5.253871235571558e-06,0.0
6400,-116.3,35.0,2.668616994751412e-06,0.0
6401,-116.3,35.1,1.87330888792e-06,0.0
6402,-116.3,35.2,1.3356968330899998e-06,0.0
6403,-116.3,35.3,9.048597540600001e-07,0.0
6404,-116.3,35.4,5.8043554918e-07,0.0
6405,-116.3,35.5,8.562920950455626e-07,0.0
6406,-116.3,35.6,7.066913191496425e-07,0.0
6407,-116.3,35.7,2.081706522906169e-07,0.0
6408,-116.3,35.8,5.732312179e-08,0.0
6409,-116.3,35.9,2.8410477672e-08,0.0
6410,-116.3,36.0,1.34462649967e-08,0.0
6411,-116.3,36.1,6.088407247099999e-09,0.0
6412,-116.3,36.2,2.6425855692e-09,0.0
6413,-116.3,36.3,1.11385009654e-09,0.0
6414,-116.3,36.4,8.990881863889067e-08,0.0
6415,-116.3,36.5,2.9531921575918603e-07,0.0
6416,-116.3,36.6,9.876277579563196e-06,0.0
6417,-116.3,36.7,1.3086330569350544e-06,0.0
6418,-116.3,36.8,1.0451452698392101e-06,0.0
6419,-116.3,36.9,1.0053099793723998e-10,0.0
6420,-116.3,37.0,1.0042547339728686e-07,0.0
6421,-116.3,37.1,1.1714956801007778e-06,0.0
6422,-116.3,37.2,5.593457189007201e-07,0.0
6423,-116.3,37.3,4.1e-10,0.0
6424,-116.2,31.6,0.0,1.0
6425,-116.2,31.7,0.0,1.0
6426,-116.2,31.8,0.0,1.0
6427,-116.2,31.9,0.0,1.0
6428,-116.2,32.0,1.95651010076e-05,0.0
6429,-116.2,32.1,2.2113885254699996e-05,0.0
6430,-116.2,32.2,2.4144563571e-05,0.0
6431,-116.2,32.3,2.5649072373e-05,0.0
6432,-116.2,32.4,2.6851896884e-05,0.0
6433,-116.2,32.5,2.8165045662999998e-05,0.0
6434,-116.2,32.6,2.9084415238e-05,0.0
6435,-116.2,32.7,2.9445606726e-05,0.0
6436,-116.2,32.8,3.2029207129e-05,0.0
6437,-116.2,32.9,3.4044160721e-05,0.0
6438,-116.2,33.0,3.3844777929999996e-05,0.0
6439,-116.2,33.1,3.3967722196e-05,0.0
6440,-116.2,33.2,3.6589388537e-05,0.0
6441,-116.2,33.3,3.0630863289100006e-05,0.0
6442,-116.2,33.4,2.01318168667e-05,0.0
6443,-116.2,33.5,1.6935993714899998e-05,0.0
6444,-116.2,33.6,1.46379962376e-05,0.0
6445,-116.2,33.7,3.699432286086904e-05,0.0
6446,-116.2,33.8,3.699432286086904e-05,0.0
6447,-116.2,33.9,1.2885751382653287e-05,0.0
6448,-116.2,34.0,1.1184908610599999e-05,0.0
6449,-116.2,34.1,1.04971613671e-05,0.0
6450,-116.2,34.2,9.541632053899999e-06,0.0
6451,-116.2,34.3,8.3732440378e-06,0.0
6452,-116.2,34.4,7.119153426300001e-06,0.0
6453,-116.2,34.5,1.7564075154861663e-05,0.0
6454,-116.2,34.6,6.251570808974742e-05,0.0
6455,-116.2,34.7,2.595521810751011e-05,0.0
6456,-116.2,34.8,1.1368080432167054e-05,0.0
6457,-116.2,34.9,2.6148036893359537e-06,0.0
6458,-116.2,35.0,1.8469856847e-06,0.0
6459,-116.2,35.1,1.3544478011500002e-06,0.0
6460,-116.2,35.2,9.492511530499999e-07,0.0
6461,-116.2,35.3,6.319730432200001e-07,0.0
6462,-116.2,35.4,3.9807467083e-07,0.0
6463,-116.2,35.5,3.1056950089409695e-07,0.0
6464,-116.2,35.6,1.3319688638500001e-07,0.0
6465,-116.2,35.7,8.251890664088412e-08,0.0
6466,-116.2,35.8,3.5718327685e-08,0.0
6467,-116.2,35.9,1.7151093887699997e-08,0.0
6468,-116.2,36.0,7.8496673379e-09,0.0
6469,-116.2,36.1,3.4453882608e-09,0.0
6470,-116.2,36.2,1.4656710513499998e-09,0.0
6471,-116.2,36.3,6.2455181114e-10,0.0
6472,-116.2,36.4,5.0137238687935315e-08,0.0
6473,-116.2,36.5,5.168387768736649e-06,0.0
6474,-116.2,36.6,1.6526025959281122e-05,0.0
6475,-116.2,36.7,8.082193084281797e-07,0.0
6476,-116.2,36.8,3.3706400605640165e-07,0.0
6477,-116.2,36.9,1.00220937853876e-10,0.0
6478,-116.2,37.0,5.121504350782568e-07,0.0
6479,-116.2,37.1,1.6966134899427459e-06,0.0
6480,-116.2,37.2,7.522383111273581e-07,0.0
6481,-116.1,31.6,0.0,1.0
6482,-116.1,31.7,0.0,1.0
6483,-116.1,31.8,0.0,1.0
6484,-116.1,31.9,0.0,1.0
6485,-116.1,32.0,2.0564547762e-05,0.0
6486,-116.1,32.1,2.33225741744e-05,0.0
6487,-116.1,32.2,2.5490813520000003e-05,0.0
6488,-116.1,32.3,2.7124490380999997e-05,0.0
6489,-116.1,32.4,2.8522702122999998e-05,0.0
6490,-116.1,32.5,2.9234548347999997e-05,0.0
6491,-116.1,32.6,2.9107259549e-05,0.0
6492,-116.1,32.7,2.9033127749000002e-05,0.0
6493,-116.1,32.8,3.1383864046e-05,0.0
6494,-116.1,32.9,3.2252776656e-05,0.0
6495,-116.1,33.0,3.6532977297999995e-05,0.0
6496,-116.1,33.1,4.2756708531e-05,0.0
6497,-116.1,33.2,3.9873198909e-05,0.0
6498,-116.1,33.3,2.7605509853500003e-05,0.0
6499,-116.1,33.4,1.71501246963e-05,0.0
6500,-116.1,33.5,1.42610669093e-05,0.0
6501,-116.1,33.6,1.2091281402699997e-05,0.0
6502,-116.1,33.7,1.891878262865681e-05,0.0
6503,-116.1,33.8,9.8636725933e-06,0.0
6504,-116.1,33.9,9.4010011232e-06,0.0
6505,-116.1,34.0,8.9926872329e-06,0.0
6506,-116.1,34.1,8.431886997299999e-06,0.0
6507,-116.1,34.2,7.6429408587e-06,0.0
6508,-116.1,34.3,6.6694540745000005e-06,0.0
6509,-116.1,34.4,5.6199310805999994e-06,0.0
6510,-116.1,34.5,8.389801109452034e-06,0.0
6511,-116.1,34.6,6.128008918740503e-05,0.0
6512,-116.1,34.7,6.251570808976517e-05,0.0
6513,-116.1,34.8,2.301210071482346e-05,0.0
6514,-116.1,34.9,2.8644121766042887e-06,0.0
6515,-116.1,35.0,1.4048744431867875e-06,0.0
6516,-116.1,35.1,9.4550905079e-07,0.0
6517,-116.1,35.2,6.5081815131e-07,0.0
6518,-116.1,35.3,4.2568471667000004e-07,0.0
6519,-116.1,35.4,2.6336523175999996e-07,0.0
6520,-116.1,35.5,1.53796446046e-07,0.0
6521,-116.1,35.6,8.47518452e-08,0.0
6522,-116.1,35.7,4.4043678388e-08,0.0
6523,-116.1,35.8,2.16397662999e-08,0.0
6524,-116.1,35.9,1.00990593094e-08,0.0
6525,-116.1,36.0,4.4850137844e-09,0.0
6526,-116.1,36.1,1.9190528618300004e-09,0.0
6527,-116.1,36.2,8.1159989901e-10,0.0
6528,-116.1,36.3,3.6202716751999997e-10,0.0
6529,-116.1,36.4,1.8840108073000002e-10,0.0
6530,-116.1,36.5,1.26868227001e-10,0.0
6531,-116.1,36.6,3.678171239292526e-07,0.0
6532,-116.1,36.7,1.1542048154855232e-06,0.0
6533,-116.1,36.8,2.198876562403165e-06,0.0
6534,-116.1,36.9,1.00083680687397e-10,0.0
6535,-116.1,37.0,5.121504350782568e-07,0.0
6536,-116.1,37.1,7.440749285686888e-07,0.0
6537,-116.0,31.6,0.0,1.0
6538,-116.0,31.7,0.0,1.0
6539,-116.0,31.8,0.0,1.0
6540,-116.0,31.9,0.0,1.0
6541,-116.0,32.0,2.12640425865e-05,0.0
6542,-116.0,32.1,2.4106886177e-05,0.0
6543,-116.0,32.2,2.6342177886e-05,0.0
6544,-116.0,32.3,2.8216002204000002e-05,0.0
6545,-116.0,32.4,2.9211533108e-05,0.0
6546,-116.0,32.5,2.8927256066999997e-05,0.0
6547,-116.0,32.6,3.606864657222852e-05,0.0
6548,-116.0,32.7,4.778067497181124e-05,0.0
6549,-116.0,32.8,3.0295311753999996e-05,0.0
6550,-116.0,32.9,3.5335516519e-05,0.0
6551,-116.0,33.0,9.858368343443628e-05,0.0
6552,-116.0,33.1,3.63806435083e-05,0.0
6553,-116.0,33.2,2.64782861403e-05,0.0
6554,-116.0,33.3,1.7420726113099998e-05,0.0
6555,-116.0,33.4,1.4407740045200001e-05,0.0
6556,-116.0,33.5,1.17836790908e-05,0.0
6557,-116.0,33.6,9.7989481795e-06,0.0
6558,-116.0,33.7,8.5088266454e-06,0.0
6559,-116.0,33.8,7.7834219506e-06,0.0
6560,-116.0,33.9,7.3800204354999995e-06,0.0
6561,-116.0,34.0,7.0436083256e-06,0.0
6562,-116.0,34.1,6.5917162917e-06,0.0
6563,-116.0,34.2,5.9545025756e-06,0.0
6564,-116.0,34.3,5.1645108722000005e-06,0.0
6565,-116.0,34.4,4.3107882728e-06,0.0
6566,-116.0,34.5,4.897362776928945e-06,0.0
6567,-116.0,34.6,1.701855039984339e-05,0.0
6568,-116.0,34.7,2.707403799054591e-05,0.0
6569,-116.0,34.8,6.979653315555742e-06,0.0
6570,-116.0,34.9,2.647092824100396e-06,0.0
6571,-116.0,35.0,1.350559714009461e-06,0.0
6572,-116.0,35.1,6.3576176609e-07,0.0
6573,-116.0,35.2,4.2946170589e-07,0.0
6574,-116.0,35.3,2.7586848645e-07,0.0
6575,-116.0,35.4,1.67658875868e-07,0.0
6576,-116.0,35.5,9.6162724136e-08,0.0
6577,-116.0,35.6,5.20189169e-08,0.0
6578,-116.0,35.7,2.6488506764e-08,0.0
6579,-116.0,35.8,1.2725802471300002e-08,0.0
6580,-116.0,35.9,5.802532943600001e-09,0.0
6581,-116.0,36.0,2.5196883616e-09,0.0
6582,-116.0,36.1,1.06592409488e-09,0.0
6583,-116.0,36.2,4.619310542e-10,0.0
6584,-116.0,36.3,2.2751028237799997e-10,0.0
6585,-116.0,36.4,1.40826023721e-10,0.0
6586,-116.0,36.5,1.427127442341712e-07,0.0
6587,-116.0,36.6,7.036509353546044e-06,0.0
6588,-116.0,36.7,2.120673598864123e-05,0.0
6589,-116.0,36.8,3.1126931570057746e-06,0.0
6590,-116.0,36.9,3.326660915544893e-08,0.0
6591,-116.0,37.0,9.378449321735369e-08,0.0
6592,-115.9,31.6,0.0,1.0
6593,-115.9,31.7,0.0,1.0
6594,-115.9,31.8,0.0,1.0
6595,-115.9,31.9,0.0,1.0
6596,-115.9,32.0,2.15145194594e-05,0.0
6597,-115.9,32.1,2.4301946406e-05,0.0
6598,-115.9,32.2,2.6641226725999996e-05,0.0
6599,-115.9,32.3,2.8196607381e-05,0.0
6600,-115.9,32.4,2.8327315302e-05,0.0
6601,-115.9,32.5,5.269459640982407e-05,0.0
6602,-115.9,32.6,3.94186352142458e-05,0.0
6603,-115.9,32.7,3.1432291988165885e-05,0.0
6604,-115.9,32.8,2.7777263246e-05,0.0
6605,-115.9,32.9,3.0668885261e-05,0.0
6606,-115.9,33.0,6.885544542833752e-05,0.0
6607,-115.9,33.1,1.9995543342499998e-05,0.0
6608,-115.9,33.2,1.74024549645e-05,0.0
6609,-115.9,33.3,1.4587919691799999e-05,0.0
6610,-115.9,33.4,1.1860192970799997e-05,0.0
6611,-115.9,33.5,9.5222176606e-06,0.0
6612,-115.9,33.6,7.7678914915e-06,0.0
6613,-115.9,33.7,6.6289157514e-06,0.0
6614,-115.9,33.8,5.986895955200001e-06,0.0
6615,-115.9,33.9,5.6340208207e-06,0.0
6616,-115.9,34.0,5.355012832900001e-06,0.0
6617,-115.9,34.1,4.9953579238e-06,0.0
6618,-115.9,34.2,4.4932221688e-06,0.0
6619,-115.9,34.3,3.8712224837e-06,0.0
6620,-115.9,34.4,3.199314741e-06,0.0
6621,-115.9,34.5,3.0828964106505692e-06,0.0
6622,-115.9,34.6,5.739017668043426e-06,0.0
6623,-115.9,34.7,6.566729350267778e-06,0.0
6624,-115.9,34.8,3.868753666188376e-06,0.0
6625,-115.9,34.9,2.0290521815222245e-06,0.0
6626,-115.9,35.0,1.1690954886267344e-06,0.0
6627,-115.9,35.1,4.1065470469e-07,0.0
6628,-115.9,35.2,2.7201845706e-07,0.0
6629,-115.9,35.3,1.71517524761e-07,0.0
6630,-115.9,35.4,1.0238109238e-07,0.0
6631,-115.9,35.5,5.7697545248e-08,0.0
6632,-115.9,35.6,3.0675223169000004e-08,0.0
6633,-115.9,35.7,2.0615371381576052e-07,0.0
6634,-115.9,35.8,3.326317639121873e-07,0.0
6635,-115.9,35.9,1.2377340035282062e-07,0.0
6636,-115.9,36.0,1.39209199327e-09,0.0
6637,-115.9,36.1,5.9655804128e-10,0.0
6638,-115.9,36.2,2.77881359905e-10,0.0
6639,-115.9,36.3,1.5968317232699999e-10,0.0
6640,-115.9,36.4,1.1707960193519732e-07,0.0
