,longitudes,latitudes,spatial_counts
599,-123.9,40.6,2.2639070791776346e-05
600,-123.9,40.7,2.5780054675739228e-05
601,-123.9,40.8,1.514297866441052e-05
602,-123.9,40.9,1.0453750536604338e-05
603,-123.9,41.0,7.188370176408739e-06
604,-123.9,41.1,7.091342374490352e-06
605,-123.9,41.2,3.1940953160616077e-06
606,-123.9,41.3,2.1445983295564714e-06
607,-123.9,41.4,1.5113150014886518e-06
608,-123.9,41.5,1.0854802685569363e-06
609,-123.9,41.6,8.041255192219756e-07
610,-123.9,41.7,6.450932835418255e-07
611,-123.9,41.8,5.305698704252269e-07
612,-123.9,41.9,4.372920922684537e-07
613,-123.9,42.0,3.724532579884914e-07
614,-123.9,42.1,3.206274932438795e-07
615,-123.9,42.2,2.8096290066906813e-07
616,-123.9,42.3,2.440947401014219e-07
617,-123.9,42.4,2.1149684878175597e-07
618,-123.9,42.5,1.9037475812058068e-07
619,-123.9,42.6,1.7227380019307747e-07
